Month,Province,Code_Site,Site_Name,District,OverallScore,Number_ofCell,Total_Sub,Total_Volume_Mb, Total_Revenue ,Rev_Priority,Revenue_Loss,LTC_Sub,LTC_Volume_Mb,LTC_Revenue,TPlus_Sub,TPlus_Volume_Mb,TPlus_Revenue,Total_Down_hour,Total_CountDown,Day_Down_hour,Day_CountDown,Night_Down_hour,Night_CountDown,AC_Power_hour,AC_Power_CountDown,OPTIC_hour,OPTIC_CountDown,EQUIPMENT_hour,EQUIPMENT_CountDown,RECTIFIER_hour,RECTIFIER_CountDown,Other_hour,Other_CountDown,MC_to_BTS,Distance_KM,Access_Time_Minute,LodAC,LodDC,Capacity_Battery_V,Cpcity_Bttery_Ah,Capacity_Solar_V,Cpcity_Solr_Ah,Capacity_Gen_KVA,Backup_time_Minute,Battery,Lat,Long
2022-10-31,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,55282,55632846.59," 109,906,388 ",Priority1,561350,42964,38646940,91339353,12318,16985906,18567036,1.7,2,1.7,2,0,0,1.7,2,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2023-01-31,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,52,118542,48836884.29,109854494.4,Priority1,0,91815,36800152,95338203,26727,12036733,14516292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2023-04-30,BOK,BOK0159,BOK0159_INDOOR_ITS_TAIYUAN_BUILDING_F10,Tonpheung,5,12,21685,53803959.92,109796385.9,Priority1,2897405,21362,53387646,109363083,323,416314,433302,15.8,4,12.2,2,3.7,2,15.8,4,0,0,0,0,0,0,0,0,MC Tonpheung,10,20,3.488372093,15,48,200,0,0,0,600,Battery,20.339601,100.104994
2022-07-31,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,49749,51795465.14,109786881.7,Priority1,1446118,39381,35706083,92261250,10368,16089382,17525632,2.4,2,2.4,2,0,0,2.4,2,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-04-30,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,57154,50418055.98,109382785.2,Priority1,3873974,45083,33521786,90947884,12071,16896270,18434901,6.2,2,6.2,2,0,0,6.2,2,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-07-31,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,29,94751,47439410.39,109365356.9,Priority1,0,72147,35091887,95801270,22604,12347523,13564087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2023-01-31,VTE,VTE0192,VTE0192_MEUANG_NOY,Xaisettha,5,26,65385,50970460.11,108836411.6,Priority1,190171,53013,35556394,91424452,12372,15414066,17411960,0.5,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,LTC to Site,8,26,19,79,48,200,0,0,0,20,Battery,17.94267,102.67107
2022-09-30,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,50249,55450333.09," 108,800,959 ",Priority1,2765358,38639,37872865,89821744,11610,17577468,18979215,8.3,3,8.3,3,0,0,8.3,3,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-10-31,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,51296,53221579.81,108508851.2,Priority1,0,41090,37220687,91089256,10206,16000893,17419595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-04-30,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,30065,45240168.46," 108,420,738 ",Priority1,9004945,20004,21490353,81308918,10061,23749816,27111820,24.9,3,2.4,1,22.5,2,24.9,3,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-06-30,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,60506,54723165.36," 108,399,571 ",Priority1,0,46642,37004653,89237876,13864,17718512,19161695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-08-31,VTP,VTP0291,VTP0291_NUMHONE,Muen,5,19,11136,68584371.26,108147756.3,Priority1,6366763,6454,34320852,72221551,4682,34263519,35926205,23,13,12.2,11,10.8,2,22.7,12,0,0,0.3,1,0,0,0,0,LTC to Site,115,240,22,71,48,200,0,0,0,0,Battery no backup,18.2856,101.9574
2023-02-28,KHM,KHM0084,KHM0084_BORKEUADONGTAI,Xaibouathong,6,6,15378,59736554.45," 108,099,296 ",Priority1,225207,10236,37160485,79944044,5142,22576069,28155252,2.3,1,0,0,2.3,1,2.3,1,0,0,0,0,0,0,0,0,LTC to Site,25,35,20,50,48,200,0,0,0,480,Battery,17.1436,105.47087
2022-07-31,VTP,VTP0291,VTP0291_NUMHONE,Muen,5,19,11517,67875880.71,108039888.6,Priority1,0,6760,34823908,73601599,4757,33051973,34438289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,115,240,22,71,48,200,0,0,0,0,Battery no backup,18.2856,101.9574
2023-01-31,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,60025,55917745.89," 108,026,518 ",Priority1,58079,47273,39987542,90678630,12752,15930204,17347887,0.2,1,0.2,1,0,0,0.2,1,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-06-30,VTP,VTP0291,VTP0291_NUMHONE,Muen,5,19,11056,66755069.73,107856624.8,Priority1,1468049,6523,34498198,74271782,4533,32256871,33584843,5.2,3,4.2,2,0.9,1,5.2,3,0,0,0,0,0,0,0,0,LTC to Site,115,240,22,71,48,200,0,0,0,0,Battery no backup,18.2856,101.9574
2022-12-31,VTE,VTE0070,VTE0070_CHAMPAR,Sikhottabong,5,35,42679,45011890.09,107591564.4,Priority1,0,33789,34543105,94568488,8890,10468785,13023076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,27,60,17,68,48,200,0,0,0,210,Battery,18.0297,102.47316
2022-12-31,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,57942,52368896.19,106829356,Priority1,0,46722,36684414,89609252,11220,15684482,17220104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-04-30,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,65447,54213682.24," 106,733,414 ",Priority1,2431150,50076,37076942,88401986,15371,17136740,18331428,7.5,2,0.3,1,7.1,1,7.5,2,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-04-30,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,3,89711,45493804.85,106013459.5,Priority1,44172,67637,33212387,92719706,22074,12281418,13293753,1,3,1,3,0,0,1,3,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2022-06-30,BLK,BLK0116,BLK0116_PAKKADINGMAI,Pakkading,6,14,51173,56201946.45," 105,975,256 ",Priority1,471001,35676,20185043,68088557,15497,36016904,37886699,2.3,1,2.3,1,0,0,2.3,1,0,0,0,0,0,0,0,0,LTC to Site,62,100,9,38.7,48,200,0,0,10 ,30,Battery_Gen,18.301109,104.10046
2022-09-30,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,29,76834,46170325.82,105620128,Priority1,1085540,58733,34902007,93252659,18101,11268319,12367469,2.6,2,2.6,2,0,0,2.6,2,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2022-05-31,VTE,VTE0507,VTE0507_PHONNGARM_THADINDENG,Xaithani,5,22,19941,58063069.4,105617334.8,Priority1,298113,13245,24589644,70388914,6696,33473425,35228421,1,2,0.5,1,0.5,1,1,2,0,0,0,0,0,0,0,0,LTC To Site,35,55,15,63,48,200,0,0,0,120,Battery,18.16472,102.76767
2022-08-31,BLK,BLK0116,BLK0116_PAKKADINGMAI,Pakkading,6,29,52785,58203512.55," 105,482,618 ",Priority1,5855419,36557,20647931,66016524,16228,37555581,39466094,14.2,3,1,1,13.2,2,1,1,13.2,2,0,0,0,0,0,0,LTC to Site,62,100,9,38.7,48,200,0,0,10 ,30,Battery_Gen,18.301109,104.10046
2022-07-31,BLK,BLK0116,BLK0116_PAKKADINGMAI,Pakkading,6,29,56662,57840948.41," 105,414,142 ",Priority1,0,39594,20132340,66010264,17068,37708608,39403878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,62,100,9,38.7,48,200,0,0,10 ,30,Battery_Gen,18.301109,104.10046
2022-11-30,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,54,52031,50795591.48,105305202.5,Priority1,0,41827,35719366,88562261,10204,15076226,16742942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-11-30,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,54506,53330112.56," 105,156,530 ",Priority1,292101,42353,37423895,87427933,12153,15906217,17728597,0.9,1,0,0,0.9,1,0.9,1,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-08-31,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,29,83526,46030190.87,104966949.7,Priority1,2962777,63359,33764974,91377865,20167,12265217,13589084,7.2,3,2.4,1,4.8,2,7.2,3,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2022-05-31,VTE,VTE0684,VTE0684_DONHAI,Pak-Ngum,5,16,110009,47123410.82,104519898.3,Priority1,295016,82074,33957807,90109151,27935,13165604,14410747,1.3,3,0.7,2,0.6,1,1.3,3,0,0,0,0,0,0,0,0,LTC to Site,44,60,10,42,48,200,0,0,0,120,Battery,18.0832,102.93019
2023-04-30,VTE,VTE0070,VTE0070_CHAMPAR,Sikhottabong,5,37,49174,44249729.7,104436551.8,Priority1,304607,39125,35028939,92998463,10049,9220791,11438089,0.6,1,0,0,0.6,1,0.6,1,0,0,0,0,0,0,0,0,LTC to Site,27,60,17,68,48,200,0,0,0,210,Battery,18.0297,102.47316
2022-06-30,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,31,88115,45247212.87,104323679.3,Priority1,1057726,67239,32494791,90266436,20876,12752422,14057244,2.4,3,2.1,2,0.3,1,2.4,3,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2022-12-31,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,27687,73439819.06," 103,876,150 ",Priority1,1047139,16513,21774279,49043869,11174,51665540,54832281,5,2,5,2,0,0,5,2,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-05-31,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,30479,44441125.66," 103,538,427 ",Priority1,4300185,20618,20401865,75909592,9861,24039260,27628836,12.9,3,8.7,2,4.2,1,12.9,3,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-08-31,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,18259,73514509.17," 103,503,444 ",Priority1,1446822,10029,22944790,50780475,8230,50569719,52722969,6.9,5,3.7,3,3.2,2,6.9,5,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-09-30,BLK,BLK0116,BLK0116_PAKKADINGMAI,Pakkading,6,29,43965,57490234.09," 103,227,703 ",Priority1,1706125,30203,20085547,63603490,13762,37404687,39624213,4.1,2,0,0,4.1,2,1.8,1,0,0,0,0,0,0,2.3,1,LTC to Site,62,100,9,38.7,48,200,0,0,10 ,30,Battery_Gen,18.301109,104.10046
2023-03-31,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,82,47053,50908144.92,103051738,Priority1,0,38021,36021159,86236831,9032,14886986,16814907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-10-31,BLK,BLK0116,BLK0116_PAKKADINGMAI,Pakkading,6,26,49141,55956321.22," 103,021,373 ",Priority1,1093910,33718,19938067,64773111,15423,36018255,38248262,3,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,LTC to Site,62,100,9,38.7,48,200,0,0,10 ,30,Battery_Gen,18.301109,104.10046
2022-09-30,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,14634,74335240.04," 102,909,767 ",Priority1,586014,7740,21902897,48425330,6894,52432343,54484438,2.7,2,0.7,1,2,1,2.7,2,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-10-31,VTP,VTP0291,VTP0291_NUMHONE,Muen,5,19,11017,64465118.74,102850925.3,Priority1,1810950,6310,33150819,69800527,4707,31314300,33050398,6.9,3,6.9,3,0,0,6.9,3,0,0,0,0,0,0,0,0,LTC to Site,115,240,22,71,48,200,0,0,0,0,Battery no backup,18.2856,101.9574
2022-11-30,KHM,KHM0084,KHM0084_BORKEUADONGTAI,Thakhek,6,22,12174,54552214.17," 102,800,881 ",Priority1,0,7780,33666101,76686866,4394,20886114,26114016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,25,35,20,50,48,200,0,0,0,480,Battery,17.1436,105.47087
2023-03-31,VTE,VTE0407,VTE0407_DONGSANGHIN,Xaithani,5,32,96774,46037286.51,102743163.4,Priority1,2540960,75698,36676627,92226000,21076,9360660,10517163,5.8,2,5.8,2,0,0,5.8,2,0,0,0,0,0,0,0,0,LTC To Site,16,35,15,61,48,200,0,0,0,20,Battery,18.05875,102.6878
2022-09-30,VTE,VTE0192,VTE0192_MEUANG_NOY,Xaisettha,5,26,58213,46631000.39,102732845.9,Priority1,156953,46532,31172089,85413757,11681,15458911,17319089,0.4,1,0.4,1,0,0,0.4,1,0,0,0,0,0,0,0,0,LTC to Site,8,26,19,79,48,200,0,0,0,20,Battery,17.94267,102.67107
2022-05-31,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,26,45026,46826473.61,102674185.9,Priority1,662414,35958,36253627,90756592,9068,10572847,11917594,1.8,3,0.4,1,1.5,2,1.8,3,0,0,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-05-31,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,18423,72029157.3," 102,312,106 ",Priority1,2090247,10574,22452813,50464087,7849,49576344,51848019,10.1,7,5.9,6,4.3,1,10.1,7,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-04-30,VTE,VTE0507,VTE0507_PHONNGARM_THADINDENG,Xaithani,5,22,22401,56219837.51,102136817.6,Priority1,1120668,14886,24012840,68480982,7515,32206997,33655836,3.6,1,3.6,1,0,0,3.6,1,0,0,0,0,0,0,0,0,LTC To Site,35,55,15,63,48,200,0,0,0,120,Battery,18.16472,102.76767
2022-06-30,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,44120,47663089.82,102111498.9,Priority1,3602267,34819,32568411,85425573,9301,15094678,16685926,6.2,1,0,0,6.2,1,6.2,1,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-08-31,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,31159,45513417.83," 101,731,058 ",Priority1,109388,21126,21055324,73008583,10033,24458094,28722475,0.3,1,0.3,1,0,0,0,0,0.3,1,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-10-31,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,17888,73065575.92," 101,497,808 ",Priority1,300128,10066,21370277,47553991,7822,51695299,53943817,1.5,3,1.5,3,0,0,1.5,3,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2023-03-31,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,60630,51976423.63," 101,418,735 ",Priority1,736104,48038,37894152,86009895,12592,14082272,15408841,2.5,3,1.5,2,1,1,2.5,3,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-10-31,VTE,VTE0353,VTE0353_NASIEW3,Naxaythong,6,46,30965,58621151.66," 101,268,823 ",Priority1,1388363,22535,32582365,73613363,8430,26038786,27655459,2.2,3,2.2,3,0,0,2,2,0.2,1,0,0,0,0,0,0,LTC to Site,15,31,15,52,48,100,0,0,0,180,Battery,18.039828,102.585864
2022-08-31,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,26,107726,45909816.24,101149064.1,Priority1,421454,81693,32993119,86635173,26033,12916697,14513891,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2022-11-30,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,19065,72380075.75," 101,081,884 ",Priority1,533488,11092,20083711,46664632,7973,52296365,54417252,2.5,2,2.5,2,0,0,2.5,2,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-11-30,VTE,VTE0353,VTE0353_NASIEW3,Naxaythong,6,36,31703,57923058.05," 101,006,834 ",Priority1,56115,23376,32909470,74295338,8327,25013588,26711496,0.1,1,0.1,1,0,0,0.1,1,0,0,0,0,0,0,0,0,LTC to Site,15,31,15,52,48,100,0,0,0,180,Battery,18.039828,102.585864
2022-04-30,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,25,45184,45711590.8,100966203.9,Priority1,182300,35999,35546258,89569471,9185,10165332,11396733,0.5,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-08-31,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,25,42544,44879527.68,100957242,Priority1,203543,34320,35368343,89631824,8224,9511185,11325418,0.6,1,0.6,1,0,0,0.6,1,0,0,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-05-31,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,26,106402,46218799.83,100788061.1,Priority1,6204426,80907,32526345,85387541,25495,13692455,15400520,17.6,4,17.6,4,0,0,17.6,4,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2023-04-30,KHM,KHM0084,KHM0084_BORKEUADONGTAI,Xaibouathong,6,31,15154,55412900.31," 100,531,550 ",Priority1,5948117,10388,38065577,78998451,4766,17347323,21533099,13.7,4,11.4,3,2.4,1,13.7,4,0,0,0,0,0,0,0,0,LTC to Site,25,35,20,50,48,200,0,0,0,480,Battery,17.1436,105.47087
2022-09-30,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,42683,49302763.86,100447459.1,Priority1,1046328,33981,34096518,83867259,8702,15206245,16580200,1.8,1,0,0,1.8,1,1.8,1,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-07-31,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,29836,45348816.5," 100,018,213 ",Priority1,483959,20455,21414514,72086512,9381,23934303,27931701,1.5,1,1.5,1,0,0,1.5,1,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-05-31,VTE,VTE0353,VTE0353_NASIEW3,Naxaythong,6,52,33352,55652769.16," 99,406,368 ",Priority1,828386,24152,31183383,73096427,9200,24469387,26309941,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,LTC to Site,15,31,15,52,48,100,0,0,0,180,Battery,18.039828,102.585864
2022-11-30,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,9,109542,45017673.94,99392555.51,Priority1,82827,83830,32340924,83785337,25712,12676749,15607218,0.7,2,0.7,2,0,0,0.7,2,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2022-05-31,LNT,LNT0015,LNT0015_PHONEXAISAVANG,Louang-Namtha,5,24,33010,49070734.75,99241924.26,Priority1,0,24316,25814497,73270269,8694,23256237,25971656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,15,30,12,50,0,0,0,0,0,0,No Battery,20.92743,101.40142
2022-06-30,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,29955,43603139.43," 99,135,971 ",Priority1,206533,20461,20120680,71876453,9494,23482460,27259519,0.6,1,0,0,0.6,1,0.6,1,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-09-30,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,26,37282,45062899.75,99030417.04,Priority1,660203,30145,35967660,88565876,7137,9095239,10464541,1.8,3,1,2,0.9,1,1,2,0.9,1,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-04-30,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,23294,69609467.96," 98,965,593 ",Priority1,3862407,13512,23254066,50993878,9782,46355402,47971716,18.7,4,3.7,2,15.1,2,18.7,4,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-07-31,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,25,43241,43641769.8,98763262.91,Priority1,690281,34912,33876910,87178952,8329,9764860,11584311,2.1,2,1.4,1,0.7,1,2.1,2,0,0,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-10-31,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,25,108279,45580105.74,98701614.77,Priority1,623518,82946,32425606,83509105,25333,13154500,15192510,1.9,3,1.9,3,0,0,1.9,3,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2022-12-31,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,26,116802,44769524.74,98699868.83,Priority1,676572,89499,32493548,83869960,27303,12275977,14829909,2,2,2,2,0,0,1.7,1,0,0,0,0,0,0,0.3,1,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2022-08-31,VTE,VTE0353,VTE0353_NASIEW3,Naxaythong,6,52,30295,57219898.48," 98,388,876 ",Priority1,5369070,21794,32031478,71755052,8501,25188420,26633824,7.8,3,6.2,2,1.7,2,7.8,3,0,0,0,0,0,0,0,0,LTC to Site,15,31,15,52,48,100,0,0,0,180,Battery,18.039828,102.585864
2023-04-30,VTE,VTE0192,VTE0192_MEUANG_NOY,Xaisettha,5,26,110953,46227809.47,98270590.76,Priority1,395812,91197,33831655,84372402,19756,12396154,13898189,1.1,1,0,0,1.1,1,1.1,1,0,0,0,0,0,0,0,0,LTC to Site,8,26,19,79,48,200,0,0,0,20,Battery,17.94267,102.67107
2022-07-31,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,6,15,18091,69163209.98," 98,181,610 ",Priority1,3391488,9915,21969562,49060538,8176,47193648,49121072,17.1,2,17.1,2,0,0,17.1,2,0,0,0,0,0,0,0,0,LTC to Site,53,90,9,38.7,48,200,0,0,0,10,Battery,18.743252,103.684613
2022-12-31,VTE,VTE0110,VTE0110_NONGTENGNEUA,Sikhottabong,6,22,58697,50043646.2," 98,123,690 ",Priority1,0,46023,35512359,82151640,12674,14531287,15972050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,18,40,9,35,48,200,0,0,0,60,Battery,18.0242,102.53
2022-05-31,VTE,VTE0423,VTE0423_HUAXIENG,Xaithani,5,18,23558,44526370.84,97987089.49,Priority1,829729,17767,31203753,83285138,5791,13322618,14701951,3.5,3,3.5,3,0,0,3.5,3,0,0,0,0,0,0,0,0,LTC To Site,28,50,10,43,48,200,0,0,0,10,Battery,18.03138,102.78808
2022-04-30,VTE,VTE0518,VTE0518_SAISAWANG,Xaithani,5,26,109359,44347798.8,97537511.6,Priority1,365766,82265,31974588,83535172,27094,12373211,14002340,1,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,LTC To Site,14,35,13,54,48,200,0,0,0,10,Battery,18.05522,102.67485
2023-04-30,VTE,VTE0078,VTE0078_JUDSUN_ARMY,Naxaythong,5,41,47919,48258489.18,97536291.28,Priority1,4226573,38663,34118703,81567329,9256,14139786,15968962,7.6,4,7.1,3,0.5,1,7.6,4,0,0,0,0,0,0,0,0,LTC to Site,23,50,16,67,48,200,0,0,0,180,Battery,18.0326,102.525
2022-09-30,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,28917,43655241.57," 97,437,320 ",Priority1,3126114,19791,20653390,70135996,9126,23001851,27301324,9.6,4,2.4,3,7.3,1,7.3,2,1.2,1,0,0,0,0,1.1,2,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-09-30,VTE,VTE0353,VTE0353_NASIEW3,Naxaythong,6,46,28391,56939353.5," 97,216,262 ",Priority1,243041,20669,30736812,69754189,7722,26202541,27462074,0.4,1,0,0,0.4,1,0.4,1,0,0,0,0,0,0,0,0,LTC to Site,15,31,15,52,48,100,0,0,0,180,Battery,18.039828,102.585864
2022-12-31,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,14,8297,36283344.73,97213503.15,Priority1,26133,4923,14881426,66316641,3374,21401919,30896862,0.1,1,0.1,1,0,0,0.1,1,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2022-05-31,VTE,VTE0424,VTE0424_HOUYTEUY,Xaithani,5,7,51024,46058097.67,97037650.58,Priority1,26085,37718,34434654,84078330,13306,11623443,12959320,0.3,1,0.3,1,0,0,0.3,1,0,0,0,0,0,0,0,0,LTC To Site,14,40,10,41,48,200,0,0,0,10,Battery,18.08707,102.6308
2022-10-31,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,3,30219,41671741.01," 96,973,547 ",Priority1,65170,20918,19890354,70719750,9301,21781387,26253797,1.7,1,1.7,1,0,0,1.7,1,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
