Month,Province,Code_Site,Site_name,District,Issue,Part,Number_ofCell,Downtime_hour,Count_Down
2022-04-30,BLK,BLK0135,BLK0135_M_XAICHAMPHONE,Xaichamphone,AC POWER,Day,5,4.2,2
2022-04-30,BLK,BLK0136,BLK0136_MEUANGMEUAN,Viengthong,OPTIC,Day,21,0.333333333,1
2022-04-30,BLK,BLK0136,BLK0136_MEUANGMEUAN,Viengthong,OPTIC,Night,21,0.285714286,1
2022-04-30,BLK,BLK0136,BLK0136_MEUANGMEUAN,Viengthong,AC POWER,Day,21,4.333333333,6
2022-04-30,BLK,BLK0136,BLK0136_MEUANGMEUAN,Viengthong,AC POWER,Night,21,0.619047619,0
2022-04-30,BLK,BLK0137,BLK0137_MIXAI,Viengthong,AC POWER,Day,12,2.25,1
2022-04-30,BLK,BLK0138,BLK0138_NADEE,Viengthong,OPTIC,Day,10,7.6,1
2022-04-30,BLK,BLK0141,BLK0141_NAPHERN,Viengthong,AC POWER,Day,15,4.266666667,1
2022-04-30,BLK,BLK0141,BLK0141_NAPHERN,Viengthong,AC POWER,Night,15,7.133333333,2
2022-04-30,BLK,BLK0142,BLK0142_NONGPARD,Viengthong,AC POWER,Day,5,1.4,1
2022-04-30,BLK,BLK0145,BLK0145_PHONDOU,Viengthong,AC POWER,Night,9,0.333333333,1
2022-04-30,BLK,BLK0146,BLK0146_PHOULAMPHAN,Viengthong,AC POWER,Day,2,1.5,1
2022-04-30,BLK,BLK0147,BLK0147_THONGMEXAY,Viengthong,AC POWER,Day,4,10.25,6
2022-04-30,BLK,BLK0147,BLK0147_THONGMEXAY,Viengthong,AC POWER,Night,4,13.25,2
2022-04-30,BLK,BLK0149,BLK0149_XIENGLEU,Borikhan,AC POWER,Night,32,6.0625,1
2022-04-30,BLK,BLK0150,BLK0150_MOUANGJAM,Xaichamphone,EQUIPMENT,Day,22,5.227272727,0
2022-04-30,BLK,BLK0150,BLK0150_MOUANGJAM,Xaichamphone,OPTIC,Day,22,7.227272727,1
2022-04-30,BLK,BLK0151,BLK0151_NAM_ON,Xaichamphone,OPTIC,Day,11,7.181818182,1
2022-04-30,BLK,BLK0151,BLK0151_NAM_ON,Xaichamphone,AC POWER,Day,11,4.454545455,3
2022-04-30,BLK,BLK0152,BLK0152_PHONKHAM,Xaichamphone,OPTIC,Day,15,7.2,1
2022-04-30,BLK,BLK0152,BLK0152_PHONKHAM,Xaichamphone,AC POWER,Day,15,9.2,5
2022-04-30,BLK,BLK0152,BLK0152_PHONKHAM,Xaichamphone,AC POWER,Night,15,11.73333333,1
2022-04-30,BLK,BLK0153,BLK0153_ARMY_SCHOOL,Borikhan,AC POWER,Day,9,1.333333333,3
2022-04-30,BLK,BLK0154,BLK0154_BANBOR,Borikhan,AC POWER,Day,8,6.875,4
2022-04-30,BLK,BLK0154,BLK0154_BANBOR,Borikhan,AC POWER,Night,8,4.625,1
2022-04-30,BLK,BLK0155,BLK0155_BOLIKHAN,Borikhan,AC POWER,Day,18,0.333333333,1
2022-04-30,BLK,BLK0155,BLK0155_BOLIKHAN,Borikhan,AC POWER,Night,18,9.722222222,1
2022-04-30,BLK,BLK0156,BLK0156_BORKAO,Borikhan,AC POWER,Day,13,7.461538462,6
2022-04-30,BLK,BLK0156,BLK0156_BORKAO,Borikhan,AC POWER,Night,13,16.15384615,1
2022-04-30,BLK,BLK0157,BLK0157_BANDONG,Borikhan,AC POWER,Day,14,1.071428571,1
2022-04-30,BLK,BLK0158,BLK0158_HADYEUN,Borikhan,AC POWER,Day,12,9.083333333,2
2022-04-30,BLK,BLK0158,BLK0158_HADYEUN,Borikhan,AC POWER,Night,12,10,1
2022-04-30,BLK,BLK0159,BLK0159_HARDXIENGTOM,Borikhan,AC POWER,Day,14,1.428571429,3
2022-04-30,BLK,BLK0159,BLK0159_HARDXIENGTOM,Borikhan,AC POWER,Night,14,0.571428571,1
2022-04-30,BLK,BLK0160,BLK0160_HOUAYKHOUN,Borikhan,AC POWER,Day,23,1.956521739,1
2022-04-30,BLK,BLK0161,BLK0161_HOUAYKHOUN_SC,Borikhan,AC POWER,Day,9,9.111111111,1
2022-04-30,BLK,BLK0162,BLK0162_KHAENYONG,Borikhan,OPTIC,Night,4,3,1
2022-04-30,BLK,BLK0162,BLK0162_KHAENYONG,Borikhan,AC POWER,Day,4,2.25,3
2022-04-30,BLK,BLK0162,BLK0162_KHAENYONG,Borikhan,AC POWER,Night,4,14.5,1
2022-04-30,BLK,BLK0163,BLK0163_KOKPHO,Borikhan,AC POWER,Day,9,4.444444444,5
2022-04-30,BLK,BLK0163,BLK0163_KOKPHO,Borikhan,AC POWER,Night,9,11.55555556,1
2022-04-30,BLK,BLK0164,BLK0164_MOUANGHOUANG,Borikhan,AC POWER,Day,26,2.038461538,1
2022-04-30,BLK,BLK0164,BLK0164_MOUANGHOUANG,Borikhan,AC POWER,Night,26,4.230769231,0
2022-04-30,BLK,BLK0165,BLK0165_NAHAN,Borikhan,AC POWER,Day,12,1.5,3
2022-04-30,BLK,BLK0166,BLK0166_NAKOUN,Pakxan,AC POWER,Day,9,5.333333333,4
2022-04-30,BLK,BLK0166,BLK0166_NAKOUN,Pakxan,AC POWER,Night,9,15,2
2022-04-30,BLK,BLK0168,BLK0168_NA_O,Borikhan,AC POWER,Day,12,5.416666667,3
2022-04-30,BLK,BLK0168,BLK0168_NA_O,Borikhan,AC POWER,Night,12,6.916666667,2
2022-04-30,BLK,BLK0169,BLK0169_PAKHEUNG,Borikhan,AC POWER,Day,6,1,1
2022-04-30,BLK,BLK0170,BLK0170_PHADAI,Borikhan,OPTIC,Night,7,0.857142857,0
2022-04-30,BLK,BLK0170,BLK0170_PHADAI,Borikhan,AC POWER,Day,7,12.85714286,5
2022-04-30,BLK,BLK0170,BLK0170_PHADAI,Borikhan,AC POWER,Night,7,15,2
2022-04-30,BLK,BLK0171,BLK0171_PHAKBEUK,Borikhan,OPTIC,Day,26,1.923076923,1
2022-04-30,BLK,BLK0171,BLK0171_PHAKBEUK,Borikhan,AC POWER,Day,26,1.346153846,3
2022-04-30,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,AC POWER,Day,15,3.666666667,2
2022-04-30,BLK,BLK0172,BLK0172_PHAMEUNG,Borikhan,AC POWER,Night,15,15.06666667,2
2022-04-30,BLK,BLK0173,BLK0173_PHONMIXAY,Borikhan,OPTIC,Night,9,11.33333333,1
2022-04-30,BLK,BLK0173,BLK0173_PHONMIXAY,Borikhan,AC POWER,Day,9,8.777777778,7
2022-04-30,BLK,BLK0173,BLK0173_PHONMIXAY,Borikhan,AC POWER,Night,9,18.22222222,2
2022-04-30,BLK,BLK0174,BLK0174_THASI,Borikhan,OPTIC,Night,7,2.571428571,0
2022-04-30,BLK,BLK0174,BLK0174_THASI,Borikhan,AC POWER,Day,7,1,1
2022-04-30,BLK,BLK0174,BLK0174_THASI,Borikhan,AC POWER,Night,7,5.857142857,1
2022-04-30,BLK,BLK0175,BLK0175_THONGKHANKHAM,Borikhan,OPTIC,Night,8,9.875,1
2022-04-30,BLK,BLK0175,BLK0175_THONGKHANKHAM,Borikhan,AC POWER,Day,8,5,6
2022-04-30,BLK,BLK0175,BLK0175_THONGKHANKHAM,Borikhan,AC POWER,Night,8,13.5,2
2022-04-30,BLK,BLK0177,BLK0177_XOMSUEN,Borikhan,AC POWER,Day,19,1.789473684,1
2022-04-30,BLK,BLK0179,BLK0179_BANTHOUAY,Thaphabat,AC POWER,Day,7,0.714285714,1
2022-04-30,BLK,BLK0181,BLK0181_HOUAYSAYPHAY,Thaphabat,AC POWER,Day,14,0.857142857,1
2022-04-30,BLK,BLK0181,BLK0181_HOUAYSAYPHAY,Thaphabat,AC POWER,Night,14,0.142857143,0
2022-04-30,BLK,BLK0182,BLK0182_HOUYLEUK,Thaphabat,AC POWER,Day,12,5.416666667,3
2022-04-30,BLK,BLK0182,BLK0182_HOUYLEUK,Thaphabat,AC POWER,Night,12,2.916666667,1
2022-04-30,BLK,BLK0183,BLK0183_NAXAI,Thaphabat,AC POWER,Day,2,0.5,1
2022-04-30,BLK,BLK0183,BLK0183_NAXAI,Thaphabat,AC POWER,Night,2,0.5,1
2022-04-30,BLK,BLK0185,BLK0185_NONGMARKCHAP,Thaphabat,AC POWER,Day,18,0.722222222,1
2022-04-30,BLK,BLK0186,BLK0186_PALAI,Thaphabat,AC POWER,Day,14,3.428571429,4
2022-04-30,BLK,BLK0187,BLK0187_PALAY_MARKET,Thaphabat,AC POWER,Day,19,0.894736842,2
2022-04-30,BLK,BLK0188,BLK0188_PARKTHUAY,Thaphabat,AC POWER,Day,12,0.666666667,1
2022-04-30,BLK,BLK0189,BLK0189_PHAPHONG,Thaphabat,AC POWER,Day,3,0.666666667,1
2022-04-30,BLK,BLK0195,BLK0195_VERNTHADNAI,Thaphabat,AC POWER,Day,6,1.666666667,1
2022-04-30,BLK,BLK0196,BLK0196_NONSOMBOUN,Pakkading,AC POWER,Day,7,1.571428571,1
2022-04-30,BLK,BLK0198,BLK0198_MIXAI2,Pakxan,AC POWER,Day,9,1.333333333,1
2022-04-30,BLK,BLK0198,BLK0198_MIXAI2,Pakxan,AC POWER,Night,9,1.555555556,1
2022-04-30,BLK,BLK0199,BLK0199_BORKHAMNAKADOK,Khamkeut,AC POWER,Day,9,0.111111111,1
2022-04-30,BLK,BLK0199,BLK0199_BORKHAMNAKADOK,Khamkeut,AC POWER,Night,9,15.22222222,3
2022-04-30,BLK,BLK0208,BLK0208_NASAVANH,Pakxan,OPTIC,Day,9,1.222222222,1
2022-04-30,BLK,BLK0208,BLK0208_NASAVANH,Pakxan,OPTIC,Night,9,5.777777778,1
2022-04-30,BLK,BLK0208,BLK0208_NASAVANH,Pakxan,AC POWER,Night,9,14.33333333,2
2022-04-30,BLK,BLK0209,BLK0209_SOPKHONE,Pakxan,OPTIC,Day,10,7.2,1
2022-04-30,BOK,BOK0002,BOK0002_BANSORD,Houayxay,AC POWER,Day,14,4.714285714,2
2022-04-30,BOK,BOK0002,BOK0002_BANSORD,Houayxay,AC POWER,Night,14,30.21428571,2
2022-04-30,BOK,BOK0003,BOK0003_BANXANG,Houayxay,AC POWER,Day,13,0.692307692,1
2022-04-30,BOK,BOK0003,BOK0003_BANXANG,Houayxay,AC POWER,Night,13,58,5
2022-04-30,BOK,BOK0004,BOK0004_BOKEO,Houayxay,AC POWER,Day,15,0.8,1
2022-04-30,BOK,BOK0004,BOK0004_BOKEO,Houayxay,AC POWER,Night,15,12.4,1
2022-04-30,BOK,BOK0005,BOK0005_BRIDGE4,Houayxay,AC POWER,Day,14,0.5,1
2022-04-30,BOK,BOK0007,BOK0007_INDOOR_SHENGQIAN_ZONE,Tonpheung,AC POWER,Night,2,2.5,1
2022-04-30,BOK,BOK0008,BOK0008_DONCHAI,Houayxay,AC POWER,Day,12,3.083333333,1
2022-04-30,BOK,BOK0008,BOK0008_DONCHAI,Houayxay,AC POWER,Night,12,18.25,2
2022-04-30,BOK,BOK0011,BOK0011_HOUYXAYNEUA,Houayxay,AC POWER,Night,12,15.16666667,2
2022-04-30,BOK,BOK0011,BOK0011_HOUYXAYNEUA,Houayxay,RECTIFIER,Night,12,7.583333333,1
2022-04-30,BOK,BOK0012,BOK0012_HOUYXAYNOY,Houayxay,AC POWER,Day,12,1.083333333,1
2022-04-30,BOK,BOK0012,BOK0012_HOUYXAYNOY,Houayxay,AC POWER,Night,12,1.166666667,2
2022-04-30,BOK,BOK0014,BOK0014_KHONKEO,Houayxay,AC POWER,Day,10,0.8,1
2022-04-30,BOK,BOK0014,BOK0014_KHONKEO,Houayxay,AC POWER,Night,10,2,1
2022-04-30,BOK,BOK0016,BOK0016_MIXAISAVANG,Houayxay,AC POWER,Night,13,1.692307692,1
2022-04-30,BOK,BOK0018,BOK0018_NALAE,Houayxay,AC POWER,Day,24,2.416666667,1
2022-04-30,BOK,BOK0018,BOK0018_NALAE,Houayxay,AC POWER,Night,24,22.5,2
2022-04-30,BOK,BOK0019,BOK0019_NAMCHUAM,Houayxay,AC POWER,Day,15,4.2,1
2022-04-30,BOK,BOK0019,BOK0019_NAMCHUAM,Houayxay,AC POWER,Night,15,11.66666667,1
2022-04-30,BOK,BOK0020,BOK0020_NAMDEUA,Houayxay,AC POWER,Day,12,0.666666667,1
2022-04-30,BOK,BOK0023,BOK0023_NAMMA,Houayxay,AC POWER,Day,9,1.111111111,2
2022-04-30,BOK,BOK0023,BOK0023_NAMMA,Houayxay,AC POWER,Night,9,1,1
2022-04-30,BOK,BOK0024,BOK0024_NAMPOOK,Houayxay,AC POWER,Day,18,2.444444444,1
2022-04-30,BOK,BOK0024,BOK0024_NAMPOOK,Houayxay,AC POWER,Night,18,1.555555556,2
2022-04-30,BOK,BOK0025,BOK0025_NAMSAEN,Houayxay,OTHER,Day,9,3.333333333,1
2022-04-30,BOK,BOK0025,BOK0025_NAMSAEN,Houayxay,OTHER,Night,9,2.666666667,0
2022-04-30,BOK,BOK0025,BOK0025_NAMSAEN,Houayxay,AC POWER,Day,9,2.777777778,1
2022-04-30,BOK,BOK0025,BOK0025_NAMSAEN,Houayxay,AC POWER,Night,9,30.66666667,4
2022-04-30,BOK,BOK0026,BOK0026_NAMTHOUNG,Houayxay,AC POWER,Day,19,2.368421053,1
2022-04-30,BOK,BOK0026,BOK0026_NAMTHOUNG,Houayxay,AC POWER,Night,19,18.63157895,1
2022-04-30,BOK,BOK0027,BOK0027_NAMTOY,Houayxay,AC POWER,Day,9,1.777777778,2
2022-04-30,BOK,BOK0027,BOK0027_NAMTOY,Houayxay,AC POWER,Night,9,1,1
2022-04-30,BOK,BOK0028,BOK0028_NAMYONE,Houayxay,AC POWER,Day,9,2.444444444,1
2022-04-30,BOK,BOK0028,BOK0028_NAMYONE,Houayxay,AC POWER,Night,9,7.555555556,1
2022-04-30,BOK,BOK0030,BOK0030_OUDOM,Houayxay,AC POWER,Day,9,0.666666667,1
2022-04-30,BOK,BOK0030,BOK0030_OUDOM,Houayxay,AC POWER,Night,9,13.22222222,1
2022-04-30,BOK,BOK0031,BOK0031_PANA,Houayxay,OPTIC,Day,11,19.90909091,1
2022-04-30,BOK,BOK0031,BOK0031_PANA,Houayxay,AC POWER,Day,11,4.545454545,2
2022-04-30,BOK,BOK0031,BOK0031_PANA,Houayxay,AC POWER,Night,11,21.72727273,3
2022-04-30,BOK,BOK0032,BOK0032_PANGPORD,Houayxay,AC POWER,Day,6,0.833333333,2
2022-04-30,BOK,BOK0032,BOK0032_PANGPORD,Houayxay,AC POWER,Night,6,1.333333333,1
2022-04-30,BOK,BOK0035,BOK0035_PARKNGAO,Houayxay,OTHER,Day,12,3.416666667,1
2022-04-30,BOK,BOK0035,BOK0035_PARKNGAO,Houayxay,OTHER,Night,12,3.416666667,1
2022-04-30,BOK,BOK0035,BOK0035_PARKNGAO,Houayxay,AC POWER,Day,12,0.5,2
2022-04-30,BOK,BOK0035,BOK0035_PARKNGAO,Houayxay,AC POWER,Night,12,25.25,4
2022-04-30,BOK,BOK0037,BOK0037_PHIBOONTHONG,Houayxay,AC POWER,Night,13,2,1
2022-04-30,BOK,BOK0038,BOK0038_PHIMONSIN,Houayxay,AC POWER,Night,14,29.78571429,4
2022-04-30,BOK,BOK0042,BOK0042_VANGVIEW,Houayxay,AC POWER,Night,3,1.333333333,1
2022-04-30,BOK,BOK0043,BOK0043_XAYCHALERN,Houayxay,AC POWER,Day,44,0.5,0
2022-04-30,BOK,BOK0043,BOK0043_XAYCHALERN,Houayxay,AC POWER,Night,44,0.363636364,1
2022-04-30,BOK,BOK0044,BOK0044_BANMOM,Tonpheung,AC POWER,Day,14,3.571428571,2
2022-04-30,BOK,BOK0044,BOK0044_BANMOM,Tonpheung,AC POWER,Night,14,7.357142857,1
2022-04-30,BOK,BOK0045,BOK0045_BANNAKHAM,Tonpheung,OTHER,Night,14,0.642857143,0
2022-04-30,BOK,BOK0045,BOK0045_BANNAKHAM,Tonpheung,AC POWER,Day,14,18.28571429,3
2022-04-30,BOK,BOK0045,BOK0045_BANNAKHAM,Tonpheung,AC POWER,Night,14,43.78571429,4
2022-04-30,BOK,BOK0048,BOK0048_D_BUILDING,Tonpheung,AC POWER,Night,15,16.86666667,1
2022-04-30,BOK,BOK0053,BOK0053_DONEKEO,Tonpheung,AC POWER,Day,17,1.882352941,3
2022-04-30,BOK,BOK0053,BOK0053_DONEKEO,Tonpheung,AC POWER,Night,17,16,2
2022-04-30,BOK,BOK0054,BOK0054_DONEMOUN,Tonpheung,AC POWER,Day,6,2.166666667,1
2022-04-30,BOK,BOK0055,BOK0055_DONETHAT,Tonpheung,AC POWER,Day,11,0.363636364,1
2022-04-30,BOK,BOK0055,BOK0055_DONETHAT,Tonpheung,AC POWER,Night,11,14.63636364,1
2022-04-30,BOK,BOK0056,BOK0056_FUJIAN_RESTURANT,Tonpheung,OTHER,Night,24,2.833333333,1
2022-04-30,BOK,BOK0058,BOK0058_HOMYENT,Tonpheung,AC POWER,Day,10,8.1,4
2022-04-30,BOK,BOK0058,BOK0058_HOMYENT,Tonpheung,AC POWER,Night,10,17.8,2
2022-04-30,BOK,BOK0060,BOK0060_HUAXIN1,Tonpheung,AC POWER,Day,12,0.416666667,1
2022-04-30,BOK,BOK0067,BOK0067_SHENGHUI_HOTEL1,Tonpheung,AC POWER,Day,13,17.30769231,1
2022-04-30,BOK,BOK0070,BOK0070_KHAIYTHAHAN,Tonpheung,AC POWER,Night,6,16.16666667,2
2022-04-30,BOK,BOK0072,BOK0072_LUANGSINGJAI,Tonpheung,AC POWER,Day,10,3.3,1
2022-04-30,BOK,BOK0072,BOK0072_LUANGSINGJAI,Tonpheung,AC POWER,Night,10,4.3,0
2022-04-30,BOK,BOK0078,BOK0078_NAMKEUNGKAO,Tonpheung,OTHER,Day,11,2.727272727,0
2022-04-30,BOK,BOK0078,BOK0078_NAMKEUNGKAO,Tonpheung,OTHER,Night,11,3.272727273,1
2022-04-30,BOK,BOK0078,BOK0078_NAMKEUNGKAO,Tonpheung,AC POWER,Day,11,0.363636364,1
2022-04-30,BOK,BOK0078,BOK0078_NAMKEUNGKAO,Tonpheung,AC POWER,Night,11,23,4
2022-04-30,BOK,BOK0084,BOK0084_PHIENGNGAM2,Tonpheung,AC POWER,Day,7,2.142857143,1
2022-04-30,BOK,BOK0085,BOK0085_PHONHOM1,Tonpheung,AC POWER,Day,15,3.533333333,4
2022-04-30,BOK,BOK0085,BOK0085_PHONHOM1,Tonpheung,AC POWER,Night,15,16.26666667,2
2022-04-30,BOK,BOK0087,BOK0087_SAMLIEM1,Tonpheung,AC POWER,Day,13,4.384615385,3
2022-04-30,BOK,BOK0087,BOK0087_SAMLIEM1,Tonpheung,AC POWER,Night,13,13.76923077,1
2022-04-30,BOK,BOK0088,BOK0088_SAMLIEM2,Tonpheung,AC POWER,Day,17,0.882352941,1
2022-04-30,BOK,BOK0088,BOK0088_SAMLIEM2,Tonpheung,AC POWER,Night,17,2.647058824,1
2022-04-30,BOK,BOK0089,BOK0089_SAMLIEM3,Tonpheung,AC POWER,Day,6,0.833333333,1
2022-04-30,BOK,BOK0089,BOK0089_SAMLIEM3,Tonpheung,AC POWER,Night,6,2.666666667,1
2022-04-30,BOK,BOK0090,BOK0090_MUMIAN_DAO,Tonpheung,AC POWER,Day,15,7.533333333,1
2022-04-30,BOK,BOK0093,BOK0093_SHENGQIAN3,Tonpheung,AC POWER,Day,12,0.5,1
2022-04-30,BOK,BOK0094,BOK0094_SIBOONHOUENG,Tonpheung,AC POWER,Day,19,2.526315789,2
2022-04-30,BOK,BOK0094,BOK0094_SIBOONHOUENG,Tonpheung,AC POWER,Night,19,14.26315789,1
2022-04-30,BOK,BOK0095,BOK0095_SIBOONHOUENG2,Tonpheung,AC POWER,Day,6,0.333333333,1
2022-04-30,BOK,BOK0095,BOK0095_SIBOONHOUENG2,Tonpheung,AC POWER,Night,6,10.33333333,1
2022-04-30,BOK,BOK0097,BOK0097_INTERNATIONAL_AIRPORT_ITS,Tonpheung,OPTIC,Day,10,1.1,1
2022-04-30,BOK,BOK0097,BOK0097_INTERNATIONAL_AIRPORT_ITS,Tonpheung,AC POWER,Day,10,6.5,2
2022-04-30,BOK,BOK0097,BOK0097_INTERNATIONAL_AIRPORT_ITS,Tonpheung,AC POWER,Night,10,10.5,1
2022-04-30,BOK,BOK0102,BOK0102_GAOGUANLOU_BUILDING_A1,Tonpheung,AC POWER,Night,19,5.526315789,1
2022-04-30,BOK,BOK0110,BOK0110_TONPHEUNG,Tonpheung,AC POWER,Day,11,2.636363636,2
2022-04-30,BOK,BOK0110,BOK0110_TONPHEUNG,Tonpheung,AC POWER,Night,11,11.18181818,1
2022-04-30,BOK,BOK0111,BOK0111_TONPHEUNG_POST,Tonpheung,AC POWER,Day,16,4.0625,5
2022-04-30,BOK,BOK0111,BOK0111_TONPHEUNG_POST,Tonpheung,AC POWER,Night,16,15,3
2022-04-30,BOK,BOK0112,BOK0112_XIENGCHAI,Tonpheung,AC POWER,Day,18,0.444444444,1
2022-04-30,BOK,BOK0112,BOK0112_XIENGCHAI,Tonpheung,AC POWER,Night,18,0.166666667,0
2022-04-30,BOK,BOK0113,BOK0113_XINJINGGUOJI,Tonpheung,AC POWER,Night,9,1.666666667,1
2022-04-30,BOK,BOK0114,BOK0114_XINWANDA,Tonpheung,AC POWER,Day,13,0.538461538,1
2022-04-30,BOK,BOK0119,BOK0119_HOUANAMKHA,Meung,AC POWER,Day,12,2.5,1
2022-04-30,BOK,BOK0119,BOK0119_HOUANAMKHA,Meung,AC POWER,Night,12,45.66666667,5
2022-04-30,BOK,BOK0120,BOK0120_M_MEUNG,Meung,OTHER,Day,18,0.222222222,1
2022-04-30,BOK,BOK0120,BOK0120_M_MEUNG,Meung,AC POWER,Day,18,0.333333333,1
2022-04-30,BOK,BOK0120,BOK0120_M_MEUNG,Meung,AC POWER,Night,18,5.722222222,1
2022-04-30,BOK,BOK0122,BOK0122_MONLAEM,Meung,OTHER,Day,13,0.076923077,0
2022-04-30,BOK,BOK0122,BOK0122_MONLAEM,Meung,AC POWER,Day,13,1.846153846,3
2022-04-30,BOK,BOK0122,BOK0122_MONLAEM,Meung,AC POWER,Night,13,40.92307692,5
2022-04-30,BOK,BOK0123,BOK0123_NAMYOU,Meung,AC POWER,Day,13,1.461538462,2
2022-04-30,BOK,BOK0123,BOK0123_NAMYOU,Meung,AC POWER,Night,13,3.538461538,0
2022-04-30,BOK,BOK0124,BOK0124_PHADAM,Meung,AC POWER,Day,8,8.75,6
2022-04-30,BOK,BOK0124,BOK0124_PHADAM,Meung,AC POWER,Night,8,37.5,2
2022-04-30,BOK,BOK0125,BOK0125_BANDONG,Paktha,AC POWER,Day,9,8.555555556,4
2022-04-30,BOK,BOK0125,BOK0125_BANDONG,Paktha,AC POWER,Night,9,14,4
2022-04-30,BOK,BOK0127,BOK0127_HARDSA,Paktha,AC POWER,Day,9,5,5
2022-04-30,BOK,BOK0127,BOK0127_HARDSA,Paktha,AC POWER,Night,9,6.222222222,5
2022-04-30,BOK,BOK0129,BOK0129_HOUYTHONG,Paktha,AC POWER,Day,4,2.5,1
2022-04-30,BOK,BOK0130,BOK0130_JIENGTONG,Paktha,OPTIC,Day,15,8.4,1
2022-04-30,BOK,BOK0130,BOK0130_JIENGTONG,Paktha,OPTIC,Night,15,19.46666667,1
2022-04-30,BOK,BOK0130,BOK0130_JIENGTONG,Paktha,AC POWER,Day,15,8.533333333,4
2022-04-30,BOK,BOK0130,BOK0130_JIENGTONG,Paktha,AC POWER,Night,15,15.93333333,5
2022-04-30,BOK,BOK0131,BOK0131_KONETUEN,Paktha,AC POWER,Day,14,2.642857143,2
2022-04-30,BOK,BOK0131,BOK0131_KONETUEN,Paktha,AC POWER,Night,14,13.14285714,5
2022-04-30,BOK,BOK0134,BOK0134_CAMP_NAMTHA,Pha-Oudom,OTHER,Day,11,3,1
2022-04-30,BOK,BOK0134,BOK0134_CAMP_NAMTHA,Pha-Oudom,AC POWER,Day,11,2.909090909,1
2022-04-30,BOK,BOK0134,BOK0134_CAMP_NAMTHA,Pha-Oudom,AC POWER,Night,11,6.272727273,1
2022-04-30,BOK,BOK0135,BOK0135_HARTLEE,Pha-Oudom,AC POWER,Day,11,0.545454545,1
2022-04-30,BOK,BOK0135,BOK0135_HARTLEE,Pha-Oudom,AC POWER,Night,11,9.090909091,3
2022-04-30,BOK,BOK0136,BOK0136_HARTMUAK,Pha-Oudom,AC POWER,Day,6,0.5,1
2022-04-30,BOK,BOK0136,BOK0136_HARTMUAK,Pha-Oudom,AC POWER,Night,6,6.666666667,2
2022-04-30,BOK,BOK0137,BOK0137_HOMSUK,Pha-Oudom,AC POWER,Night,7,3.285714286,3
2022-04-30,BOK,BOK0139,BOK0139_PANGTHONG,Pha-Oudom,AC POWER,Day,8,0.5,1
2022-04-30,BOK,BOK0139,BOK0139_PANGTHONG,Pha-Oudom,AC POWER,Night,8,3.5,2
2022-04-30,BOK,BOK0141,BOK0141_PHAOUDOM,Pha-Oudom,AC POWER,Night,3,4,2
2022-04-30,BOK,BOK0142,BOK0142_PHIENGKHAM,Pha-Oudom,AC POWER,Day,9,0.555555556,1
2022-04-30,BOK,BOK0142,BOK0142_PHIENGKHAM,Pha-Oudom,AC POWER,Night,9,3.555555556,3
2022-04-30,BOK,BOK0143,BOK0143_PHOUTHO,Pha-Oudom,AC POWER,Night,13,0.384615385,1
2022-04-30,BOK,BOK0144,BOK0144_SOMSAVANG,Pha-Oudom,AC POWER,Night,17,0.352941176,1
2022-04-30,BOK,BOK0146,BOK0146_INDOOR_ITS_PINRONG_A,Tonpheung,AC POWER,Day,11,9.272727273,2
2022-04-30,BOK,BOK0148,BOK0148_KAENGPHAK,Paktha,AC POWER,Day,10,6.9,4
2022-04-30,BOK,BOK0148,BOK0148_KAENGPHAK,Paktha,AC POWER,Night,10,12.7,3
2022-04-30,BOK,BOK0149,BOK0149_JINDI_LAU,Tonpheung,AC POWER,Night,8,10.5,1
2022-04-30,BOK,BOK0159,BOK0159_INDOOR_ITS_TAIYUAN_BUILDING_F10,Tonpheung,AC POWER,Day,6,3.666666667,2
2022-04-30,CHP,CHP0004,CHP0004_NONDOU,Pakxe,AC POWER,Day,14,1.5,1
2022-04-30,CHP,CHP0005,CHP0005_NONESAVANG,Pakxe,AC POWER,Night,6,1.333333333,1
2022-04-30,CHP,CHP0006,CHP0006_OUDOMSAVANH,Pakxe,EQUIPMENT,Night,21,2.047619048,0
2022-04-30,CHP,CHP0006,CHP0006_OUDOMSAVANH,Pakxe,OTHER,Day,21,3.666666667,1
2022-04-30,CHP,CHP0013,CHP0013_PHONNGAM,Pakxe,AC POWER,Night,23,0.434782609,1
2022-04-30,CHP,CHP0014,CHP0014_PHONSAVANH,Pakxe,AC POWER,Day,16,1.5625,1
2022-04-30,CHP,CHP0015,CHP0015_PHONSAVATH2,Pakxe,AC POWER,Day,9,2.666666667,1
2022-04-30,CHP,CHP0016,CHP0016_PHONSAVATH3,Pakxe,AC POWER,Day,11,2.636363636,2
2022-04-30,CHP,CHP0017,CHP0017_PHONSIKAI,Pakxe,AC POWER,Night,15,5.133333333,1
2022-04-30,CHP,CHP0019,CHP0019_PHOTARK,Pakxe,AC POWER,Day,8,0.375,1
2022-04-30,CHP,CHP0020,CHP0020_PHOUKHOUN,Pakxe,AC POWER,Day,1,0,1
2022-04-30,CHP,CHP0021,CHP0021_PHOUMUANG_NEW,Pakxe,AC POWER,Day,11,0.272727273,1
2022-04-30,CHP,CHP0021,CHP0021_PHOUMUANG_NEW,Pakxe,AC POWER,Night,11,2.727272727,1
2022-04-30,CHP,CHP0026,CHP0026_SANAMXAI2,Pakxe,OPTIC,Night,13,4.846153846,1
